timestamp,P1,P2,P3,P4,P5,P6,Ax,Ay,Az,Gx,Gy,Gz,activity
134.48,162,63,33,94,86,59,-0.001,0.0453,1.024,-1.37,0.41,0.48,Sitting
134.5,133,63,51,67,102,73,0.0301,-0.0086,0.9835,-0.78,0.77,0.2,Sitting
134.52,116,66,25,87,74,77,0.0085,-0.003,1.028,-0.89,-0.82,-0.66,Sitting
134.54,111,52,15,92,125,82,0.0393,-0.0167,0.948,0.41,0.23,0.46,Sitting
134.56,92,65,60,106,121,81,0.0243,0.0114,0.9633,-0.2,0.3,-1.17,Sitting
134.58,143,55,45,96,122,71,-0.0124,0.0053,0.9705,1.09,-0.28,0.26,Sitting
134.6,113,64,51,87,133,82,-0.0143,0.0365,0.9433,0.11,0.46,-1.74,Sitting
134.62,143,39,72,95,90,48,0.0238,0.0411,1.0105,0.69,0.91,-0.62,Sitting
134.64,132,49,23,73,90,63,0.0146,0.0245,1.0027,-0.1,0.2,0.28,Sitting
134.66,114,56,64,73,134,74,0.0296,0.0196,0.9712,-0.0,-1.35,0.42,Sitting
134.68,118,77,47,82,105,88,0.0074,-0.0226,0.9824,-0.14,-0.58,-0.18,Sitting
134.7,144,49,40,96,105,71,-0.0277,0.0167,1.0251,0.25,0.56,0.96,Sitting
134.72,121,72,62,101,72,96,-0.0014,0.0189,1.0067,0.81,0.6,0.44,Sitting
134.74,153,38,56,83,96,70,-0.0001,0.0495,1.0105,0.44,0.36,-0.45,Sitting
134.76,91,47,49,72,75,59,0.0288,0.0347,0.9653,-0.02,0.86,-0.04,Sitting
134.78,88,68,46,62,77,80,0.0378,0.0217,0.9888,0.67,-0.29,-0.49,Sitting
134.8,119,63,41,52,90,56,0.0087,0.0173,1.0064,-0.73,-0.5,-0.53,Sitting
134.82,125,36,67,119,119,62,-0.0024,0.049,1.0196,-0.3,-0.11,0.98,Sitting
134.84,103,51,29,95,77,48,-0.0077,-0.0076,0.9635,1.4,0.51,1.12,Sitting
134.86,83,58,29,114,111,72,0.0429,-0.0044,0.9996,-0.44,0.25,0.6,Sitting
134.88,129,60,60,102,70,83,0.0141,0.0405,0.9769,-1.04,0.07,-0.05,Sitting
134.9,104,78,43,92,107,66,0.0148,0.0187,0.9771,1.28,-1.19,0.01,Sitting
134.92,90,47,53,81,122,81,0.0093,-0.0195,1.0327,-0.73,1.15,-0.41,Sitting
134.94,93,48,78,89,128,85,-0.0271,-0.0198,1.0151,-0.82,0.16,0.68,Sitting
134.96,114,67,34,100,94,63,-0.0161,-0.0047,0.9547,0.67,0.44,0.34,Sitting
134.98,119,75,72,85,158,43,-0.0012,-0.0042,0.9945,0.46,-1.19,0.29,Sitting
135.0,74,58,55,67,109,66,0.0313,0.0199,0.9735,0.18,-0.08,-0.39,Sitting
135.02,78,47,60,76,124,62,0.016,0.0115,0.9865,-0.83,-1.09,0.57,Sitting
135.04,152,82,42,77,111,95,0.0114,0.0678,0.9981,-0.26,-0.45,0.2,Sitting
135.06,95,67,63,127,96,97,0.0215,0.0237,0.979,-0.76,1.35,-0.13,Sitting
135.08,115,64,43,105,97,76,0.0144,0.0206,1.0141,-0.53,0.61,0.27,Sitting
135.1,124,64,45,116,108,72,-0.0139,0.0275,0.9956,-0.71,-1.08,0.77,Sitting
135.12,134,32,67,82,75,89,0.0233,0.0196,1.0247,-0.87,0.66,-0.28,Sitting
135.14,127,55,52,85,108,68,0.0301,0.0285,0.9992,0.08,0.74,0.1,Sitting
135.16,143,103,59,87,109,38,0.0262,0.0137,1.0271,-0.34,0.25,0.71,Sitting
135.18,165,49,46,92,105,70,0.0199,0.0366,0.9733,0.1,-0.14,-0.43,Sitting
135.2,143,49,48,71,72,84,0.0116,-0.0179,0.9899,-0.05,0.68,0.77,Sitting
135.22,135,31,31,114,89,80,-0.0069,0.0471,1.0247,-0.79,0.46,0.25,Sitting
135.24,98,65,65,92,121,59,0.0013,0.0263,1.0152,0.94,0.52,0.2,Sitting
135.26,141,76,42,114,124,53,-0.0092,0.0384,0.9773,-0.28,0.71,1.61,Sitting
135.28,123,57,47,78,92,91,0.0404,0.036,1.0164,0.74,0.06,0.34,Sitting
135.3,99,79,61,91,94,56,0.0178,0.0398,0.9797,-0.99,-0.44,-0.73,Sitting
135.32,136,73,65,120,101,88,0.0152,-0.01,0.9848,0.04,-0.63,0.72,Sitting
135.34,148,73,56,92,121,58,0.0299,0.0237,1.0116,0.62,0.89,-0.87,Sitting
135.36,126,42,63,132,110,55,0.0128,0.03,0.9964,0.09,-0.46,-0.47,Sitting
135.38,122,73,65,87,79,86,0.0121,-0.0049,0.9713,-1.5,0.77,-0.02,Sitting
135.4,138,67,34,77,107,32,0.0092,0.0225,1.0076,-0.17,-0.35,-0.06,Sitting
135.42,113,80,66,100,106,91,0.0392,0.0358,1.009,0.71,0.58,0.92,Sitting
135.44,115,53,32,112,81,82,0.002,0.0119,1.0286,-0.19,0.06,-0.16,Sitting
135.46,115,61,55,100,115,54,0.0176,0.0047,1.018,0.01,0.38,-0.11,Sitting
135.48,116,47,36,73,93,75,0.0434,0.0214,0.9577,0.76,0.31,0.41,Sitting
135.5,122,49,38,67,118,68,0.0336,0.011,0.96,1.14,1.17,-0.28,Sitting
135.52,107,89,62,59,69,73,-0.0017,0.0392,0.9877,-1.76,0.09,0.19,Sitting
135.54,157,59,50,63,129,62,0.0169,-0.0252,0.9822,1.3,-0.79,0.69,Sitting
135.56,148,39,60,111,115,71,0.0183,-0.023,0.9964,-0.26,0.14,-0.06,Sitting
135.58,116,72,36,78,106,65,0.0148,-0.0067,0.9886,-0.74,1.65,-1.13,Sitting
135.6,95,82,70,112,114,67,0.0331,0.0522,0.9957,-0.75,1.35,0.17,Sitting
135.62,139,46,61,95,99,41,0.0463,0.0105,1.0092,0.54,-1.26,-0.68,Sitting
135.64,153,57,43,79,97,70,-0.0084,0.0071,0.981,-1.12,-1.05,-1.05,Sitting
135.66,140,57,26,53,92,85,0.0144,0.0468,1.0109,-1.0,0.87,-0.34,Sitting
135.68,88,52,51,83,63,78,-0.0269,0.008,1.0196,0.49,0.57,0.85,Sitting
135.7,102,50,53,61,119,89,-0.0003,0.0325,0.9856,-0.44,0.62,0.26,Sitting
135.72,148,74,55,83,102,62,0.0323,0.0385,0.9929,-0.87,0.81,0.5,Sitting
135.74,82,49,60,129,64,56,0.0223,0.0218,0.9723,0.92,1.38,-0.2,Sitting
135.76,159,28,62,128,119,78,0.0007,-0.0019,0.9984,-0.0,-0.99,0.32,Sitting
135.78,107,36,28,60,111,60,0.0013,0.0342,1.0149,-0.04,-0.36,-0.22,Sitting
135.8,112,56,55,83,110,76,0.0102,0.0187,0.9959,0.88,0.01,-0.42,Sitting
135.82,156,55,28,51,124,93,-0.016,0.0264,0.96,-0.7,1.28,0.46,Sitting
135.84,99,55,19,99,103,95,0.017,0.031,0.9794,0.27,0.72,-0.07,Sitting
135.86,132,57,58,99,103,63,0.0177,0.0295,0.9888,-0.43,-0.11,0.22,Sitting
135.88,105,49,44,107,111,60,0.0086,-0.0191,0.9885,0.75,-0.21,1.08,Sitting
135.9,121,82,67,78,102,24,-0.0043,-0.003,0.9891,-0.45,-0.31,-0.93,Sitting
135.92,121,48,41,109,98,82,0.0304,0.023,1.0209,-0.99,0.32,1.09,Sitting
135.94,138,63,38,118,93,33,0.0408,-0.0008,1.003,0.57,0.38,0.74,Sitting
135.96,96,56,43,89,93,42,0.0098,0.0284,1.0303,0.05,0.2,0.58,Sitting
135.98,107,67,60,96,112,75,-0.0176,0.0031,0.9794,-0.59,-0.51,0.45,Sitting
136.0,106,71,44,85,100,57,0.0313,0.0236,1.0022,-0.05,0.94,0.06,Sitting
136.02,97,54,29,131,94,54,0.0112,0.062,1.0213,-0.01,0.61,-0.02,Sitting
136.04,119,43,22,67,104,77,-0.0021,0.008,1.0061,0.44,-0.82,0.31,Sitting
136.06,119,53,30,91,105,57,0.0136,-0.008,1.0138,-2.18,-0.4,0.18,Sitting
136.08,105,64,46,88,96,43,-0.0018,0.0141,0.9929,0.35,-0.86,-0.47,Sitting
136.1,115,60,46,97,96,67,0.0141,0.0435,0.9718,-0.35,0.82,-0.05,Sitting
136.12,90,83,37,63,105,78,0.0299,-0.0155,1.004,0.95,0.34,0.28,Sitting
136.14,135,47,45,111,94,57,-0.0029,0.0,1.0196,0.93,0.62,0.08,Sitting
136.16,108,92,45,89,82,75,-0.0099,-0.0095,0.9803,0.75,0.46,-0.92,Sitting
136.18,100,66,63,85,126,70,0.0163,0.0322,1.0203,0.54,-0.03,-0.95,Sitting
136.2,107,75,12,106,108,59,-0.002,0.0399,0.981,-0.39,0.96,0.8,Sitting
136.22,103,42,46,70,100,89,-0.0139,0.0099,0.9935,0.35,-0.56,0.39,Sitting
136.24,101,49,45,85,102,56,0.041,-0.0185,0.9938,0.13,-1.02,-0.25,Sitting
136.26,142,49,45,72,99,63,-0.0128,0.013,1.0123,0.09,-0.01,0.53,Sitting
136.28,66,99,56,117,110,59,-0.0059,-0.0091,1.0272,1.29,1.49,-0.66,Sitting
136.3,155,68,57,108,126,77,0.0082,-0.0016,1.0105,-0.88,0.14,-0.29,Sitting
136.32,87,53,47,88,115,83,0.0145,0.0083,0.9703,-2.22,0.33,0.07,Sitting
136.34,133,82,41,120,84,74,0.0338,0.0016,0.9875,0.35,-0.03,0.09,Sitting
136.36,103,38,33,81,117,62,0.0172,0.0183,0.9737,-0.32,-0.23,0.41,Sitting
136.38,105,42,39,68,94,60,0.0324,-0.0017,0.9731,0.99,0.06,0.02,Sitting
136.4,112,28,73,93,119,62,-0.0191,0.0542,1.0168,-0.45,-0.73,0.14,Sitting
136.42,103,45,32,98,86,48,-0.007,0.0133,0.9927,0.94,0.67,0.77,Sitting
136.44,100,67,38,77,117,65,0.0184,0.0267,0.9794,0.46,-0.77,-0.21,Sitting
136.46,137,45,22,97,94,59,-0.0176,0.0078,1.0173,-1.1,0.02,-0.42,Sitting
136.48,139,51,49,77,122,94,0.0257,0.0145,1.0018,1.85,-0.45,-0.06,Sitting
136.5,143,45,43,106,112,77,0.0223,0.0185,1.0096,0.63,-0.47,-0.95,Sitting
136.52,138,87,68,94,104,50,-0.0189,0.0048,1.0125,0.17,0.58,-0.21,Sitting
136.54,131,72,61,88,94,82,-0.0034,-0.0065,0.9908,-1.13,-0.0,-1.01,Sitting
136.56,116,40,41,86,82,75,0.0288,0.0414,1.0028,-0.54,1.15,-0.17,Sitting
136.58,110,61,46,99,104,59,0.0247,0.0097,0.9623,-0.69,0.75,-0.37,Sitting
136.6,123,46,73,107,93,57,0.0134,0.0345,0.9683,0.41,-0.96,-0.11,Sitting
136.62,124,64,50,122,81,76,0.025,-0.0083,1.0059,2.31,-0.98,0.71,Sitting
136.64,112,42,55,91,88,69,0.0122,-0.0067,0.9677,-1.7,-0.5,1.08,Sitting
136.66,120,49,55,69,138,85,-0.0106,0.0043,0.9728,0.74,1.29,-1.07,Sitting
136.68,116,57,56,94,78,69,0.0206,-0.0022,0.9882,2.25,0.07,-0.6,Sitting
136.7,116,29,71,102,98,71,0.0281,-0.0129,1.0143,0.98,0.07,-1.01,Sitting
136.72,123,45,50,110,112,43,0.0112,-0.0151,1.0003,-0.26,0.75,0.18,Sitting
136.74,127,61,52,72,86,101,0.0173,-0.0011,0.9937,0.2,-1.18,-1.07,Sitting
136.76,119,52,41,97,109,66,0.0249,0.0174,0.9937,-0.01,0.47,-0.06,Sitting
136.78,153,74,42,88,80,67,0.0118,0.0532,0.9637,1.0,-0.68,-0.11,Sitting
136.8,121,47,25,65,128,74,0.011,-0.0109,0.9918,-0.67,0.65,-0.41,Sitting
136.82,111,38,61,55,141,56,0.0077,-0.0206,0.9517,-0.23,-1.01,-1.24,Sitting
136.84,150,60,41,103,107,65,-0.0044,0.0117,0.9719,-0.89,0.2,0.06,Sitting
136.86,93,79,38,103,104,70,-0.0154,0.0012,0.975,0.34,0.76,-0.08,Sitting
136.88,75,46,31,76,91,42,-0.0186,0.0276,1.0153,-1.06,0.56,0.16,Sitting
136.9,108,39,56,77,135,78,0.0103,0.0103,1.0103,-0.38,0.02,-0.14,Sitting
136.92,122,72,61,66,99,82,-0.0054,0.0157,0.9945,-0.28,0.53,-0.45,Sitting
136.94,128,96,65,113,96,55,0.0464,0.0095,0.9875,-0.74,1.24,0.47,Sitting
136.96,156,58,52,103,123,94,0.0044,0.0061,0.9899,-0.57,-0.42,0.56,Sitting
136.98,96,76,50,85,116,52,0.0422,-0.0334,0.9613,-0.72,0.25,-0.51,Sitting
137.0,135,79,44,72,126,82,0.0354,0.0101,0.9992,-0.47,-1.29,-0.59,Sitting
137.02,114,71,42,97,102,32,0.0074,0.0375,1.0062,-0.39,0.31,0.09,Sitting
137.04,134,63,38,101,137,82,0.0355,0.0241,1.0275,1.27,-1.81,-0.4,Sitting
137.06,130,61,48,79,115,31,0.0265,-0.0015,1.0124,-1.13,-0.97,0.46,Sitting
137.08,128,72,82,88,94,82,0.0079,0.0275,0.9971,1.61,-1.17,0.88,Sitting
137.1,68,64,44,78,116,94,0.0022,0.0019,0.942,-0.29,0.02,-1.37,Sitting
137.12,139,89,54,91,103,93,0.0199,-0.0042,0.9914,-1.91,0.06,-0.03,Sitting
137.14,136,71,80,81,91,38,0.0088,0.0076,0.9833,0.5,0.98,-0.33,Sitting
137.16,153,54,37,56,133,64,-0.0096,-0.0145,0.9794,-1.06,0.34,-0.02,Sitting
137.18,127,59,51,71,93,62,0.0059,0.0022,0.9805,-0.15,-0.08,-1.01,Sitting
137.2,115,67,45,60,127,85,0.038,0.003,1.0066,-0.58,-0.42,-0.52,Sitting
137.22,113,56,47,84,88,90,0.007,-0.0069,0.9653,-0.06,-1.3,0.43,Sitting
137.24,124,62,55,94,110,52,0.0193,-0.0007,1.0236,-0.09,0.06,-0.38,Sitting
137.26,146,59,59,73,115,50,0.0212,0.0073,0.9934,-0.8,-0.43,-0.2,Sitting
137.28,117,72,48,81,96,58,0.0164,0.0287,0.9685,-0.03,0.21,0.42,Sitting
137.3,122,85,57,90,105,73,0.011,-0.0078,1.011,0.29,0.42,-0.64,Sitting
137.32,131,40,28,104,64,41,0.0245,0.0148,0.9669,0.02,2.18,0.56,Sitting
137.34,147,57,36,107,105,75,0.0364,0.0079,0.9802,-0.5,-0.59,-0.02,Sitting
137.36,113,30,49,82,116,73,-0.0176,0.0116,0.9981,-1.18,-0.15,0.1,Sitting
137.38,130,38,38,93,129,88,0.0403,-0.001,1.0042,-0.56,-1.46,0.02,Sitting
137.4,111,55,53,83,125,93,0.0315,-0.0148,1.0102,1.4,-0.08,0.49,Sitting
137.42,77,84,39,79,98,59,-0.0192,0.0119,1.0103,1.05,-0.51,-0.76,Sitting
137.44,106,58,55,103,115,75,0.0148,-0.0152,0.9748,1.71,-0.6,0.25,Sitting
137.46,96,75,67,109,95,65,0.0299,-0.0049,0.9911,-1.58,-1.09,-0.65,Sitting
137.48,103,58,50,85,113,92,0.0364,-0.0064,0.9669,-0.52,1.85,0.34,Sitting
137.5,168,38,38,68,97,64,-0.0074,0.0263,0.9718,-0.56,0.9,-0.77,Sitting
137.52,120,83,46,101,91,46,0.0137,0.0197,1.0147,0.25,0.07,0.13,Sitting
137.54,106,70,46,91,123,58,0.0243,0.0116,0.982,1.16,0.56,0.65,Sitting
137.56,87,56,48,60,161,84,0.0295,0.0027,0.9682,0.52,-0.19,-0.26,Sitting
137.58,113,64,93,68,127,24,0.0348,-0.0011,0.9366,0.69,0.98,0.18,Sitting
137.6,123,39,69,103,99,70,0.0079,-0.014,0.9815,-0.82,1.53,-1.2,Sitting
137.62,140,55,59,77,124,48,0.0354,-0.0075,1.0106,0.48,0.74,0.48,Sitting
137.64,117,54,67,74,96,64,0.0214,-0.0051,0.9803,0.47,1.05,0.06,Sitting
137.66,168,48,53,117,85,66,0.0323,0.0194,0.9666,0.35,-0.5,0.51,Sitting
137.68,103,85,47,85,106,67,0.0097,0.0432,0.9772,-0.53,-0.38,-0.08,Sitting
137.7,126,56,23,80,107,46,0.021,0.0216,0.9996,0.16,1.28,1.28,Sitting
137.72,128,70,65,90,113,73,0.0138,0.0212,0.9979,-0.09,0.81,-1.06,Sitting
137.74,130,77,55,82,104,54,0.0082,-0.0028,0.9754,1.04,-0.64,0.95,Sitting
137.76,122,65,36,59,116,82,-0.003,0.0143,1.004,-0.0,1.02,0.87,Sitting
137.78,120,54,36,69,97,83,0.0136,0.0469,1.0031,0.3,-0.11,0.98,Sitting
137.8,148,56,28,115,98,67,-0.0019,0.0308,0.9722,0.75,-0.22,-0.19,Sitting
137.82,99,62,65,91,120,37,0.03,-0.0304,1.0184,-0.34,-0.41,1.11,Sitting
137.84,101,64,56,84,102,55,0.0403,-0.0247,0.9505,-0.57,-0.07,0.24,Sitting
137.86,144,65,57,74,101,79,-0.0015,0.0169,1.0075,1.09,-0.77,-0.7,Sitting
137.88,108,44,76,80,79,55,0.0105,0.0283,1.0199,0.2,0.21,0.31,Sitting
137.9,125,53,62,91,123,73,-0.0018,0.0551,1.0185,1.6,0.42,-0.25,Sitting
137.92,121,64,36,88,83,78,0.0146,-0.0335,1.0205,0.03,0.57,-0.1,Sitting
137.94,130,46,43,117,71,66,0.0284,-0.0046,0.9709,-0.01,-0.29,0.19,Sitting
137.96,131,71,28,74,145,79,0.0189,0.0394,0.9912,0.13,-0.38,0.1,Sitting
137.98,109,25,28,85,101,78,0.0184,0.0248,0.9773,-0.57,0.33,0.31,Sitting
138.0,128,64,46,92,85,94,0.003,0.0273,0.9868,-0.4,1.37,1.77,Sitting
138.02,78,80,52,103,90,68,0.058,0.0105,1.0215,-0.78,1.17,0.51,Sitting
138.04,104,55,45,83,76,69,0.0213,-0.0033,1.0237,0.08,0.47,-0.36,Sitting
138.06,149,59,51,67,101,62,-0.0066,0.0116,0.9854,-0.19,-0.07,0.66,Sitting
138.08,95,64,70,87,108,71,-0.0015,0.0228,0.9906,0.92,-1.25,-0.59,Sitting
138.1,89,59,37,125,103,60,0.008,0.0244,0.976,-0.23,0.09,0.32,Sitting
138.12,96,31,47,123,97,54,0.0487,0.0072,0.9782,-0.19,-0.37,0.44,Sitting
138.14,111,63,63,103,145,70,0.0209,0.0158,0.9514,-0.55,0.54,-0.25,Sitting
138.16,110,32,44,80,89,86,0.0251,-0.0154,0.96,-0.18,-0.36,0.27,Sitting
138.18,130,66,32,86,113,45,-0.0188,0.0242,0.9822,-0.75,-0.72,0.13,Sitting
138.2,157,97,49,67,121,59,0.0377,-0.0076,0.9678,1.08,0.69,0.55,Sitting
138.22,88,65,58,110,101,81,0.0019,0.0225,1.0131,0.17,1.15,0.57,Sitting
138.24,131,85,36,90,93,77,0.0173,0.0336,1.0146,-0.78,0.74,1.5,Sitting
138.26,130,45,50,92,89,61,-0.0017,0.0562,0.9702,-0.65,-0.37,-0.84,Sitting
138.28,114,69,23,85,62,88,-0.0314,-0.009,0.9926,0.23,-0.97,-0.64,Sitting
138.3,140,86,90,55,109,69,0.022,-0.0095,0.9972,0.93,-1.09,-0.54,Sitting
138.32,80,51,44,87,91,69,-0.0336,0.0067,0.9765,-1.21,0.18,-0.89,Sitting
138.34,132,65,81,81,120,61,0.0243,-0.0046,0.9706,-0.12,-0.56,-0.08,Sitting
138.36,140,73,46,75,113,75,-0.0012,-0.0006,0.9743,0.07,-0.38,-0.27,Sitting
138.38,88,60,37,80,60,60,-0.0071,0.0079,1.0044,-0.73,-0.18,0.85,Sitting
138.4,156,47,35,100,113,73,0.0453,0.0414,1.0077,-0.23,0.26,0.8,Sitting
138.42,119,79,59,65,95,89,-0.0015,0.0297,0.9948,-1.15,1.06,-1.12,Sitting
138.44,148,65,38,61,103,81,-0.0045,-0.0093,0.9754,0.39,-0.02,-1.15,Sitting
138.46,147,46,36,118,139,81,0.0075,0.014,0.9905,-0.4,0.05,0.88,Sitting
138.48,112,59,63,80,92,25,-0.0178,0.0005,0.9902,-0.48,-0.02,-0.36,Sitting
138.5,143,67,37,86,79,59,0.002,0.017,0.998,-0.34,-1.36,-1.11,Sitting
138.52,105,52,83,56,101,71,-0.0063,-0.0064,0.987,0.14,0.93,0.56,Sitting
138.54,128,64,61,69,119,79,0.0011,0.0204,0.9808,-0.57,0.79,-0.14,Sitting
138.56,128,63,35,95,87,82,-0.0015,0.0319,0.979,0.17,-0.59,0.97,Sitting
138.58,148,69,52,81,94,43,-0.016,-0.0185,0.9835,0.2,0.04,0.46,Sitting
138.6,123,48,57,92,78,72,-0.0263,0.015,0.9811,-2.48,-0.17,-0.08,Sitting
138.62,114,33,48,78,122,53,0.0112,-0.0066,1.0003,-0.55,0.72,0.41,Sitting
138.64,148,74,30,110,119,56,0.0376,0.0102,1.0098,0.24,-1.39,-0.76,Sitting
138.66,103,40,50,122,73,61,-0.0205,-0.0097,0.986,-0.83,-0.16,0.84,Sitting
138.68,115,68,36,98,129,62,0.0181,0.0593,1.0009,1.3,0.09,-0.17,Sitting
138.7,132,61,67,96,124,80,-0.0233,-0.0137,0.982,1.02,0.46,0.07,Sitting
138.72,138,66,46,110,88,63,-0.0458,0.0008,0.9517,0.66,1.13,0.65,Sitting
138.74,90,72,59,112,150,68,0.0214,-0.0106,0.9857,0.71,1.0,-0.03,Sitting
138.76,153,59,62,94,112,80,-0.0246,-0.0018,0.9972,-1.07,-0.58,-0.29,Sitting
138.78,132,61,43,59,122,61,0.0217,-0.0012,1.0152,-0.23,0.04,-0.18,Sitting
138.8,153,74,54,103,76,73,0.0211,0.0268,1.0316,0.44,0.87,0.56,Sitting
138.82,138,84,27,94,103,84,0.0268,0.0199,1.0027,1.33,1.22,0.84,Sitting
138.84,122,51,46,125,122,62,0.0007,-0.0103,0.9869,0.81,0.65,-0.8,Sitting
138.86,140,61,48,73,119,70,0.0203,0.0027,0.9614,0.85,0.6,1.22,Sitting
138.88,135,61,43,100,159,83,0.029,-0.0139,0.9989,-1.27,-0.27,0.34,Sitting
138.9,121,82,59,80,86,66,-0.0011,0.0195,1.0307,-1.14,0.38,-0.35,Sitting
138.92,108,41,41,105,123,97,0.0384,0.004,0.9845,0.6,0.31,0.04,Sitting
138.94,100,88,24,84,105,45,-0.0176,0.0091,0.9849,0.55,0.13,-1.2,Sitting
138.96,119,57,66,91,106,60,0.0078,-0.0049,1.0255,0.08,0.85,0.31,Sitting
138.98,89,64,26,76,91,69,0.0227,0.0113,0.9669,0.08,1.57,1.11,Sitting
139.0,105,70,58,108,92,77,-0.0495,-0.0041,0.9958,0.7,1.15,0.89,Sitting
139.02,122,73,60,68,75,83,0.0278,0.0323,0.9739,0.12,0.03,-0.7,Sitting
139.04,107,57,81,72,96,64,0.0541,-0.0022,0.9924,0.92,-0.1,-0.94,Sitting
139.06,106,48,56,93,87,74,0.0565,0.0371,0.9518,0.49,1.67,-0.63,Sitting
139.08,137,51,23,81,116,55,0.0172,0.0038,1.0187,-0.34,0.29,1.02,Sitting
139.1,132,43,47,108,114,96,0.0347,0.0434,0.9484,0.92,-0.1,1.46,Sitting
139.12,132,49,50,52,102,68,0.0357,0.021,0.9634,0.16,-0.16,0.53,Sitting
139.14,121,61,46,105,129,44,-0.0345,0.0202,0.9882,-0.48,-0.27,0.52,Sitting
139.16,82,67,63,83,109,72,-0.0174,0.0196,0.985,-0.16,0.38,0.29,Sitting
139.18,121,91,45,86,100,33,0.0486,-0.0065,1.0041,0.73,-0.19,0.35,Sitting
139.2,149,49,50,111,91,87,0.0165,0.0296,0.9859,0.63,0.31,-0.69,Sitting
139.22,146,57,41,111,121,63,0.0134,-0.0131,0.9814,-0.02,-0.13,-0.38,Sitting
139.24,103,45,58,90,116,61,-0.0172,0.0047,0.9763,-0.24,0.67,-0.19,Sitting
139.26,129,41,47,90,139,95,0.0122,-0.0025,0.9738,-0.5,0.81,-0.09,Sitting
139.28,75,49,52,100,130,60,0.0129,0.0009,1.0016,-0.67,-0.17,-0.07,Sitting
139.3,119,53,56,103,49,60,0.0021,-0.0008,1.0388,-0.08,-0.99,-0.23,Sitting
139.32,160,80,65,78,110,67,-0.0006,0.0344,1.0092,0.01,-0.91,-0.92,Sitting
139.34,131,58,31,105,112,82,-0.0023,0.011,0.9833,-0.78,-0.13,0.22,Sitting
139.36,152,47,30,50,102,81,0.0215,0.0358,0.9398,-0.27,0.39,-0.35,Sitting
139.38,138,54,40,62,123,46,0.0019,-0.0004,0.9796,1.12,0.22,0.89,Sitting
139.4,104,74,61,91,106,59,-0.0042,-0.0166,0.9601,0.63,1.02,-0.73,Sitting
139.42,148,57,21,122,79,54,0.0136,-0.0157,1.0096,0.84,1.29,0.54,Sitting
139.44,91,47,48,103,114,70,-0.0058,0.0387,1.0097,-0.23,-0.76,0.66,Sitting
139.46,137,68,38,77,99,94,0.0287,0.0077,1.0154,-1.11,-0.95,-0.72,Sitting
139.48,124,82,51,79,105,79,0.0045,0.0153,1.0131,-0.77,0.53,0.1,Sitting
139.5,130,79,48,81,125,84,-0.0014,0.0428,0.9814,-0.01,-0.26,0.4,Sitting
139.52,114,72,53,97,101,53,-0.0404,0.0433,0.9505,-0.31,0.02,-0.06,Sitting
139.54,115,74,61,87,87,52,0.015,0.0104,0.949,-0.95,-0.03,0.92,Sitting
139.56,98,51,68,78,104,54,0.005,0.0471,1.0101,-0.31,0.76,-0.44,Sitting
139.58,110,87,58,67,88,38,0.0214,0.0385,0.9985,-0.49,-0.01,-0.22,Sitting
139.6,126,63,50,110,79,77,0.0083,-0.0111,0.9879,-0.17,-0.71,-0.94,Sitting
139.62,114,92,34,98,114,72,0.0146,0.0099,0.9625,-0.95,0.38,-0.64,Sitting
139.64,123,69,67,100,106,66,0.0131,-0.0357,1.0113,0.69,-0.68,-0.23,Sitting
139.66,106,67,40,76,137,69,0.0584,-0.0014,1.0129,0.61,0.13,-1.16,Sitting
139.68,112,40,69,57,132,67,0.0629,0.0111,0.9898,-0.37,0.26,0.19,Sitting
139.7,142,64,49,90,118,63,0.0365,0.0074,0.989,-0.29,-1.21,-0.11,Sitting
139.72,142,72,48,97,113,76,0.0162,0.0341,0.9705,1.65,0.25,0.01,Sitting
139.74,124,63,40,96,121,73,0.0036,0.0288,0.9641,-0.0,0.14,0.97,Sitting
139.76,154,68,75,67,103,97,-0.0161,0.0181,1.0034,-0.14,-0.89,-0.44,Sitting
139.78,112,45,59,64,108,72,0.017,0.0031,0.9778,0.11,-0.63,-0.2,Sitting
139.8,144,55,62,135,102,83,0.0091,-0.0227,0.9842,-0.64,0.31,0.19,Sitting
139.82,95,51,20,104,113,78,0.0101,0.0081,0.9958,0.23,0.52,0.26,Sitting
139.84,139,45,51,79,141,46,0.0188,0.0391,0.9911,-0.1,0.15,0.62,Sitting
139.86,126,58,94,97,80,45,0.0104,0.0321,0.9453,0.4,0.33,-0.52,Sitting
139.88,96,76,49,105,109,65,-0.0096,0.0314,0.9754,-0.42,-1.62,0.52,Sitting
139.9,146,49,49,136,110,66,-0.0147,-0.0399,0.9878,-0.69,0.91,0.04,Sitting
139.92,101,66,64,104,128,66,0.0083,0.0155,1.0631,0.72,0.73,-0.81,Sitting
139.94,148,43,58,92,129,70,0.0117,0.0384,1.0518,-0.87,1.12,0.26,Sitting
139.96,97,70,46,89,87,63,0.0269,0.0418,0.9963,-0.2,1.15,0.58,Sitting
139.98,125,53,40,79,125,63,-0.0034,0.0186,0.9897,-0.4,-0.4,0.41,Sitting
140.0,87,62,56,102,65,86,0.029,0.0059,0.983,0.37,-0.57,-0.6,Sitting
140.02,157,42,51,79,102,103,0.0242,-0.0037,0.9587,-0.12,-0.79,-0.41,Sitting
140.04,123,66,70,87,101,65,-0.0112,0.0003,1.0089,0.48,1.14,0.08,Sitting
140.06,138,59,37,96,106,65,0.0211,0.0125,0.9964,-0.6,1.0,-0.29,Sitting
