timestamp,P1,P2,P3,P4,P5,P6,Ax,Ay,Az,Gx,Gy,Gz,activity
487.16,110,63,38,88,91,51,-0.0021,0.0193,1.0122,0.26,-0.45,-0.85,Sitting
487.18,111,79,44,116,105,66,-0.0009,-0.0039,0.9846,-0.37,-0.12,0.76,Sitting
487.2,116,34,41,59,94,75,0.0148,0.0052,1.0066,-0.69,-0.53,-0.99,Sitting
487.22,136,47,77,86,79,72,-0.0113,0.004,1.0115,-0.47,-0.27,0.27,Sitting
487.24,155,66,50,84,105,80,0.0668,-0.0137,0.9798,-1.08,-0.47,0.54,Sitting
487.26,139,73,30,79,124,75,0.0276,0.0221,1.0183,0.6,0.31,0.39,Sitting
487.28,102,58,49,105,108,80,0.0144,0.0008,0.9984,0.55,-0.94,-0.23,Sitting
487.3,159,68,44,108,97,45,-0.0072,-0.0085,1.0098,-0.25,1.22,0.86,Sitting
487.32,129,56,46,101,96,68,-0.0028,-0.0077,0.9634,1.14,0.14,-1.16,Sitting
487.34,133,38,52,98,83,73,-0.0151,0.0024,0.9943,-1.0,-0.41,-0.4,Sitting
487.36,112,46,21,106,143,52,0.0028,0.0327,0.9817,-0.12,-0.46,0.25,Sitting
487.38,122,63,49,81,110,82,-0.0013,-0.0306,1.0614,0.77,-1.72,0.11,Sitting
487.4,100,62,48,78,119,74,0.0082,-0.0137,1.011,-0.06,-0.77,0.72,Sitting
487.42,143,39,28,69,97,95,0.0055,-0.0172,0.9903,-2.39,-0.03,-0.96,Sitting
487.44,131,31,23,93,116,62,0.0152,-0.0333,0.9708,-0.88,-0.52,0.27,Sitting
487.46,108,51,75,115,89,71,0.005,0.004,1.0052,-0.05,0.49,0.15,Sitting
487.48,159,56,24,76,110,53,0.0046,0.0015,1.0213,0.27,0.44,-0.37,Sitting
487.5,130,73,25,87,138,73,-0.0013,0.0074,0.9647,-0.42,0.64,-0.11,Sitting
487.52,112,40,58,80,113,80,-0.0051,0.0393,0.993,-1.45,0.8,-0.34,Sitting
487.54,112,42,47,48,108,53,-0.009,-0.0131,0.9824,0.1,1.09,0.22,Sitting
487.56,118,63,34,56,75,66,0.0165,0.0166,0.97,0.44,0.0,-1.44,Sitting
487.58,108,64,44,108,116,45,0.0311,0.0394,1.0263,-0.05,-0.54,-0.11,Sitting
487.6,134,48,34,83,129,80,0.0117,-0.0015,1.01,0.83,-0.45,0.47,Sitting
487.62,141,48,33,88,105,43,-0.0008,0.0457,1.0165,0.32,0.4,0.29,Sitting
487.64,110,64,48,85,85,48,-0.0023,0.0216,0.9785,1.36,-0.34,0.61,Sitting
487.66,131,65,28,94,113,55,0.0403,0.0058,0.9848,0.67,1.12,-0.95,Sitting
487.68,149,82,48,108,135,73,-0.0118,0.0172,1.0025,0.1,0.19,0.89,Sitting
487.7,110,52,30,98,107,101,0.0281,0.0362,0.9761,-0.68,-0.35,0.6,Sitting
487.72,120,69,34,78,110,66,0.0154,-0.0176,0.9811,0.43,0.39,0.36,Sitting
487.74,73,51,36,94,133,62,0.0194,-0.0103,1.0091,-0.01,-1.38,-0.02,Sitting
487.76,152,110,66,75,98,63,-0.017,0.0172,0.9473,-1.06,-0.47,0.32,Sitting
487.78,137,52,87,82,95,96,0.0103,-0.0245,0.9998,1.28,0.22,-0.51,Sitting
487.8,118,55,42,97,155,62,0.0249,0.0354,1.0206,0.62,-0.75,-0.39,Sitting
487.82,91,43,40,131,114,73,-0.005,-0.0126,0.9811,-0.22,-0.84,-0.15,Sitting
487.84,111,37,65,59,77,47,0.0009,-0.0054,0.9783,0.83,0.22,0.45,Sitting
487.86,124,51,40,101,83,69,-0.0001,0.0447,0.9798,0.09,0.6,0.69,Sitting
487.88,129,82,52,89,119,82,-0.0006,0.0079,0.9718,0.47,0.85,-0.31,Sitting
487.9,138,64,18,64,94,76,-0.0079,0.0191,1.0116,0.22,-0.3,0.53,Sitting
487.92,103,66,27,78,74,69,0.0558,-0.02,1.0016,-1.18,-0.07,1.12,Sitting
487.94,119,68,47,67,109,52,-0.0141,0.0109,1.0192,-0.02,-0.75,0.13,Sitting
487.96,116,48,43,66,112,80,-0.0012,0.0166,1.0188,-1.17,-0.97,1.09,Sitting
487.98,119,69,52,102,93,54,0.0033,0.0352,0.98,-1.21,1.17,0.21,Sitting
488.0,104,60,29,91,115,83,-0.0068,0.0006,0.9912,-0.48,0.54,-0.47,Sitting
488.02,106,54,51,92,125,66,0.0136,-0.0013,0.9807,0.04,0.32,-0.7,Sitting
488.04,113,68,20,84,109,91,0.0083,-0.0263,0.9941,-1.12,-0.03,0.08,Sitting
488.06,108,75,50,71,98,61,-0.0075,-0.011,1.0117,-1.3,-0.28,0.0,Sitting
488.08,158,85,46,76,105,52,0.0007,0.0089,0.9812,-1.65,0.45,0.18,Sitting
488.1,115,69,60,59,63,73,0.0243,0.0102,0.999,0.34,1.34,0.37,Sitting
488.12,108,91,56,113,108,68,0.0113,-0.0123,1.0015,1.02,-0.65,-0.26,Sitting
488.14,135,82,20,60,110,54,0.0191,0.0078,0.9871,0.6,-0.61,0.38,Sitting
488.16,102,53,41,77,92,96,-0.0005,-0.0053,1.0001,0.13,-0.4,0.47,Sitting
488.18,107,39,47,67,105,53,-0.002,-0.0079,0.9874,0.48,-0.18,0.06,Sitting
488.2,142,75,39,117,128,69,0.0299,-0.0189,0.9925,0.29,0.78,-0.82,Sitting
488.22,125,59,51,87,114,60,-0.0071,0.0273,0.9763,0.83,0.17,0.33,Sitting
488.24,136,54,52,66,111,50,0.0404,-0.0141,0.9454,-0.64,-2.74,-0.14,Sitting
488.26,131,56,52,89,114,50,0.0135,0.0169,0.9838,-0.25,-1.13,1.1,Sitting
488.28,130,39,54,75,99,49,0.0259,0.0233,1.0006,0.16,-0.0,-0.55,Sitting
488.3,140,58,55,100,97,89,0.0017,0.0295,0.9821,0.64,0.26,-0.41,Sitting
488.32,124,80,58,82,114,54,0.0195,-0.0082,1.0237,-0.42,1.29,-0.56,Sitting
488.34,143,62,70,108,98,103,-0.0141,-0.0049,0.9937,1.47,0.93,-0.3,Sitting
488.36,142,77,58,91,81,43,0.0044,0.0319,0.9868,-1.14,0.84,0.08,Sitting
488.38,98,57,53,103,97,71,-0.0013,0.0266,1.0127,-0.37,0.02,0.83,Sitting
488.4,132,77,39,81,101,72,0.0127,0.003,0.9508,-0.25,0.27,-0.08,Sitting
488.42,106,74,43,88,115,77,-0.0239,0.0347,0.9998,-0.58,-0.14,-0.26,Sitting
488.44,94,80,63,86,90,49,0.0293,0.0327,0.9763,-0.4,0.41,-0.24,Sitting
488.46,140,120,28,73,76,71,0.0123,0.02,0.99,0.29,0.13,-0.18,Sitting
488.48,82,64,28,121,113,89,0.0056,0.0047,0.9998,-0.09,-0.29,-0.55,Sitting
488.5,138,47,18,117,101,69,0.0406,-0.0102,0.9781,0.17,1.15,1.07,Sitting
488.52,136,62,37,76,119,63,0.0226,-0.0139,0.9785,-1.4,0.13,-0.31,Sitting
488.54,107,47,54,95,141,69,0.0071,0.0038,1.0005,0.59,0.23,-0.02,Sitting
488.56,118,38,44,124,105,58,0.0308,0.0119,0.9824,-0.61,-0.27,-1.38,Sitting
488.58,149,67,51,77,153,71,-0.0095,-0.0181,0.9757,-0.95,-0.1,-0.54,Sitting
488.6,153,87,79,72,115,75,-0.0187,0.0127,0.9967,1.0,0.92,-0.56,Sitting
488.62,119,63,38,64,105,81,-0.0008,-0.0187,1.0138,1.76,1.13,1.21,Sitting
488.64,121,71,37,85,125,40,0.0032,-0.0094,1.0054,-0.6,0.41,-0.64,Sitting
488.66,100,64,15,73,103,58,-0.0093,0.0347,1.0088,0.29,-0.14,1.07,Sitting
488.68,135,33,32,74,107,61,-0.0089,0.0184,0.9474,-0.11,0.89,-0.49,Sitting
488.7,93,51,23,74,129,80,0.0105,0.0018,0.9762,0.89,-0.78,0.39,Sitting
488.72,101,79,42,67,115,46,0.0291,-0.0088,0.9741,0.92,0.93,0.26,Sitting
488.74,102,68,68,86,87,77,-0.0034,0.0474,0.9952,-0.55,-1.7,-0.15,Sitting
488.76,99,41,33,83,126,50,0.0331,0.0095,1.0074,-1.18,0.33,0.84,Sitting
488.78,105,71,81,112,103,55,-0.0036,0.0273,0.9939,-0.22,0.04,0.03,Sitting
488.8,108,51,63,98,91,77,0.0008,0.0118,1.0055,0.58,0.65,0.1,Sitting
488.82,125,39,26,63,85,56,0.0169,0.0171,0.9921,0.52,-0.23,0.9,Sitting
488.84,117,67,71,80,159,40,0.0195,-0.0005,0.9698,0.85,-0.95,-1.26,Sitting
488.86,143,66,73,90,144,60,0.0243,-0.015,0.9796,2.12,-0.55,0.73,Sitting
488.88,119,62,21,66,82,76,0.0036,-0.0036,0.9776,0.66,0.11,-0.03,Sitting
488.9,98,69,51,75,100,77,0.0005,0.0011,0.982,0.52,0.7,0.39,Sitting
488.92,123,50,21,100,102,34,0.0152,-0.0493,0.9656,-1.87,-0.7,1.12,Sitting
488.94,102,85,30,99,83,46,0.0094,0.0161,0.9835,1.1,0.67,0.66,Sitting
488.96,108,57,37,90,88,69,0.0138,0.0375,0.9824,-0.31,-0.18,-0.45,Sitting
488.98,126,52,36,111,117,77,0.0199,-0.0045,0.9686,-0.64,-0.5,0.22,Sitting
489.0,136,65,37,75,109,78,0.0335,0.0153,0.9783,-0.38,0.72,-0.42,Sitting
489.02,136,44,50,69,111,60,0.0208,-0.0213,1.0016,0.14,-0.27,1.46,Sitting
489.04,172,62,19,88,113,88,0.0191,-0.0294,0.9708,0.95,-0.26,0.11,Sitting
489.06,120,29,55,92,129,78,0.0119,-0.0157,0.9882,-0.31,-0.09,0.66,Sitting
489.08,130,50,46,82,118,72,-0.0149,0.0379,1.0035,0.86,1.61,-0.33,Sitting
489.1,93,64,11,93,76,56,-0.0034,0.0033,1.0181,-2.52,0.81,0.16,Sitting
489.12,123,65,79,57,35,68,0.0235,-0.0076,0.9993,-0.86,0.99,-0.47,Sitting
489.14,120,43,57,63,135,60,-0.0027,0.0161,0.9772,-0.32,-0.67,0.42,Sitting
489.16,126,77,31,69,141,89,-0.0019,0.0199,0.9683,-0.81,1.02,-0.39,Sitting
489.18,123,65,39,109,108,55,0.0011,0.0373,1.0286,0.41,0.54,0.01,Sitting
489.2,108,68,49,86,72,84,-0.0078,0.0153,0.9864,0.13,-1.1,0.13,Sitting
489.22,151,72,62,69,115,68,0.022,0.0201,0.9866,0.67,-0.55,-0.19,Sitting
489.24,86,70,40,78,115,73,0.0194,0.0051,0.9717,-0.73,0.84,-0.17,Sitting
489.26,116,71,35,78,98,63,0.0275,0.0306,0.9815,-0.04,-2.04,0.58,Sitting
489.28,92,64,42,73,113,42,0.0145,-0.0147,0.9899,-0.36,0.97,0.03,Sitting
489.3,141,53,56,57,108,79,0.02,0.0115,0.9671,-1.56,-0.18,0.88,Sitting
489.32,93,48,68,74,106,72,0.0248,0.0191,1.0325,0.29,-0.42,-0.72,Sitting
489.34,126,80,13,92,84,39,0.0299,0.0106,1.012,0.41,0.64,-0.15,Sitting
489.36,125,80,49,79,97,58,0.0368,0.0009,0.976,-1.0,-0.44,0.06,Sitting
489.38,117,65,82,101,96,55,0.0135,-0.0315,0.9916,-1.6,-0.79,-0.08,Sitting
489.4,110,52,78,85,76,46,-0.0017,-0.0008,0.9684,0.91,-1.05,-0.94,Sitting
489.42,111,71,48,91,66,77,-0.0051,-0.0013,0.9786,-0.83,0.93,-0.12,Sitting
489.44,72,33,36,114,132,72,-0.0006,0.0058,0.9747,-0.22,1.96,0.12,Sitting
489.46,134,72,111,94,76,80,0.0195,0.0509,0.9881,-0.12,1.17,-0.72,Sitting
489.48,117,49,57,92,100,56,-0.002,0.0057,1.0193,0.15,0.03,0.55,Sitting
489.5,116,82,33,79,76,62,-0.0182,-0.0344,1.031,0.72,-0.19,0.13,Sitting
489.52,115,83,74,84,97,74,0.0307,0.0137,0.9818,0.43,-0.16,1.27,Sitting
489.54,107,66,55,93,127,103,-0.0011,0.0179,0.9954,0.24,1.34,0.14,Sitting
489.56,100,44,53,90,79,64,-0.005,0.0115,1.0063,0.1,-0.38,0.49,Sitting
489.58,129,66,63,56,138,96,0.0028,0.0077,0.9888,-0.79,0.41,-0.9,Sitting
489.6,112,42,31,93,116,62,0.0007,-0.0071,0.9899,-0.06,0.35,-0.32,Sitting
489.62,119,52,75,79,80,64,-0.0268,0.0549,0.9598,0.6,-0.2,-0.24,Sitting
489.64,151,60,49,103,113,50,0.0684,-0.0024,1.0052,-0.78,1.49,-0.61,Sitting
489.66,151,74,81,96,81,70,0.0163,0.0121,0.9962,0.71,-0.74,-0.3,Sitting
489.68,90,38,69,81,116,49,0.0183,-0.0058,0.9975,-0.65,-0.36,0.04,Sitting
489.7,73,51,84,91,119,67,0.006,-0.0267,0.9776,-0.45,-0.65,-1.14,Sitting
489.72,103,63,55,88,99,75,0.0524,0.0307,0.9936,0.24,-0.13,0.68,Sitting
489.74,125,69,61,88,104,64,0.0347,0.0166,0.9772,0.86,0.91,-0.11,Sitting
489.76,137,74,51,103,127,73,0.0356,0.0153,0.9641,-0.78,-0.72,1.27,Sitting
489.78,137,47,54,99,72,100,0.0008,0.0132,1.0056,-0.25,-1.18,-0.11,Sitting
489.8,136,35,67,85,101,97,0.0118,0.0227,0.9814,1.95,0.9,-0.52,Sitting
489.82,118,62,57,102,110,65,0.0446,0.0321,0.9818,-1.21,0.19,-1.12,Sitting
489.84,105,67,38,66,89,47,0.0151,0.0508,0.9772,-0.15,0.48,0.23,Sitting
489.86,114,74,57,86,90,53,-0.0122,0.0569,0.9847,0.36,0.57,-0.92,Sitting
489.88,154,77,46,88,96,65,0.0032,0.025,1.0353,2.61,0.37,0.75,Sitting
489.9,132,76,60,103,97,59,0.0328,-0.0055,1.0067,-0.68,0.56,-0.2,Sitting
489.92,107,73,75,59,71,44,0.0013,0.0113,1.0331,0.76,-1.06,0.2,Sitting
489.94,128,52,51,118,105,71,0.0204,0.0157,1.0274,0.62,-0.71,0.27,Sitting
489.96,112,59,63,76,111,57,0.0119,0.0012,0.9986,0.1,0.67,-0.49,Sitting
489.98,98,55,49,90,154,82,0.0092,-0.0095,1.0308,-0.55,0.05,-0.36,Sitting
490.0,819,147,339,251,545,189,0.0098,-0.0183,1.1046,-0.05,1.37,-0.29,Fall
490.02,796,176,335,268,543,182,0.0722,-0.0669,0.9379,-0.95,-1.09,-0.18,Fall
490.04,822,107,338,247,512,161,-0.0216,0.0198,0.9795,0.74,-0.9,-0.08,Fall
490.06,813,148,319,228,579,170,-0.0065,0.0024,0.952,-1.33,-1.8,-0.01,Fall
490.08,807,134,334,259,535,150,0.0441,0.0165,0.975,-0.54,2.55,-0.15,Fall
490.1,842,177,322,234,555,159,0.0388,0.0302,0.9275,-0.6,0.25,0.75,Fall
490.12,848,143,329,243,528,181,-0.0051,0.0025,0.9558,0.61,-0.18,0.1,Fall
490.14,847,171,351,230,554,145,0.0247,-0.0338,1.0073,2.54,0.04,-0.74,Fall
490.16,842,155,332,213,523,167,0.036,0.0309,1.0332,3.87,-0.35,0.26,Fall
490.18,826,171,327,197,523,153,-0.0259,-0.0023,0.901,-0.43,3.31,0.18,Fall
490.2,822,193,336,235,503,156,-0.0167,0.0197,1.0018,2.38,0.02,-0.23,Fall
490.22,891,161,357,239,519,156,0.0008,0.0112,1.0019,1.17,1.57,0.23,Fall
490.24,813,166,330,246,515,134,0.0446,0.0337,1.0327,-0.82,-0.07,-0.19,Fall
490.26,862,169,308,207,478,139,-0.0074,-0.013,1.0232,-0.27,-1.82,-0.06,Fall
490.28,869,176,343,200,504,160,0.0281,-0.0406,0.9758,-1.16,1.19,-0.43,Fall
490.3,821,183,293,210,473,168,0.0316,0.0559,1.041,-1.3,-0.64,-0.73,Fall
490.32,861,207,327,219,478,155,0.0874,0.0519,0.967,-0.46,0.33,1.0,Fall
490.34,871,159,332,170,476,136,0.0195,0.0304,0.8761,1.73,-1.09,0.94,Fall
490.36,874,186,309,232,515,154,0.0505,-0.0205,0.9837,-2.35,-2.0,-0.02,Fall
490.38,850,172,318,228,456,145,0.0198,-0.0458,1.0365,0.29,2.02,-0.5,Fall
490.4,843,177,332,206,495,173,0.0599,0.0339,0.9852,0.65,1.55,-0.36,Fall
490.42,853,204,322,126,510,152,0.0245,0.0328,1.0484,-0.36,0.39,0.43,Fall
490.44,853,210,308,170,435,128,-0.035,-0.0186,1.0074,0.05,-0.38,-0.17,Fall
490.46,889,186,341,181,493,176,0.0122,-0.0415,1.0647,0.65,-2.11,1.42,Fall
490.48,879,172,318,232,447,163,0.0664,-0.0034,0.9825,1.31,-0.66,0.37,Fall
490.5,941,153,305,147,483,131,0.0432,0.0639,1.0485,-2.37,0.87,-0.6,Fall
490.52,883,175,318,177,472,158,-0.0037,0.0004,1.0218,0.59,1.28,1.58,Fall
490.54,875,195,308,146,453,116,0.0428,0.0347,0.9481,-0.49,2.47,-0.29,Fall
490.56,864,192,329,194,458,161,0.0192,0.0604,0.9152,-0.2,-0.24,-0.04,Fall
490.58,892,209,329,158,478,158,-0.0148,0.0317,1.0347,0.06,-0.05,-0.94,Fall
490.6,931,207,316,142,457,145,0.0208,0.0212,1.013,1.49,-0.17,-0.3,Fall
490.62,888,187,324,165,447,135,0.0058,0.0059,1.0343,2.45,-1.6,-0.13,Fall
490.64,930,178,307,178,449,121,0.0479,0.0155,1.027,-0.18,0.61,0.37,Fall
490.66,876,177,314,182,426,150,-0.0205,0.008,1.0115,-0.33,1.22,-0.7,Fall
490.68,914,211,278,176,452,144,0.0275,-0.0131,0.9641,-0.62,0.21,-0.38,Fall
490.7,940,206,280,151,456,150,0.0141,0.0407,1.0043,-1.59,-0.44,-0.06,Fall
490.72,922,225,296,150,443,136,-0.0075,0.0355,0.9708,-0.16,-2.21,1.49,Fall
490.74,914,171,300,135,470,139,0.0049,-0.0392,1.083,-2.08,-0.03,2.06,Fall
490.76,919,196,301,152,439,139,0.022,0.0299,0.9457,0.95,-0.77,1.34,Fall
490.78,910,188,307,128,452,126,-0.004,-0.0043,0.9578,1.74,-1.62,2.51,Fall
490.8,906,211,302,162,415,135,-0.0133,0.0069,1.0383,-0.78,2.21,1.5,Fall
490.82,910,173,274,133,450,136,-0.0097,-0.0395,0.9365,2.03,-2.05,-0.08,Fall
490.84,879,210,318,163,441,162,0.0516,0.0079,0.9423,-0.71,0.14,-1.9,Fall
490.86,918,202,317,169,431,135,0.0009,-0.0022,1.0632,-0.71,0.98,1.35,Fall
490.88,943,207,302,129,437,129,0.0377,-0.0418,1.0204,-0.67,-1.04,0.32,Fall
490.9,894,192,280,136,446,157,-0.0162,0.0078,1.0291,-1.86,0.56,0.07,Fall
490.92,888,187,297,183,437,122,-0.0277,0.0213,1.0537,2.42,0.36,0.1,Fall
490.94,884,177,307,158,441,133,0.0323,0.0192,0.9745,-0.87,-2.3,-0.59,Fall
490.96,943,184,305,168,446,137,0.024,0.0348,1.0234,-1.07,0.37,-0.29,Fall
490.98,869,213,315,137,424,133,0.0495,-0.0235,1.0132,1.38,0.69,0.54,Fall
491.0,924,181,309,158,474,148,0.0237,-0.0002,1.0157,2.08,1.28,1.16,Fall
491.02,912,228,324,148,435,120,-0.0064,0.0615,1.0178,-0.85,2.05,-1.34,Fall
491.04,897,194,326,149,451,128,0.0125,-0.006,1.0258,-0.37,1.28,-0.33,Fall
491.06,913,176,316,138,433,140,0.0131,0.022,1.0643,-0.32,-1.27,0.12,Fall
491.08,945,157,298,189,426,164,0.0485,-0.0283,1.0216,-0.56,0.45,1.8,Fall
491.1,929,209,291,131,456,164,-0.012,-0.0503,0.958,-1.44,-1.25,2.49,Fall
491.12,888,199,297,134,455,155,0.0793,-0.0403,0.9288,1.08,1.36,-1.32,Fall
491.14,902,170,287,176,484,145,-0.0102,-0.0111,1.003,-1.93,-1.67,0.81,Fall
491.16,919,192,290,129,431,134,0.0114,-0.0143,1.0025,-0.61,1.24,1.79,Fall
491.18,878,195,298,168,454,148,-0.0447,-0.0003,1.0224,0.03,0.73,-0.07,Fall
491.2,885,203,332,213,474,166,0.0504,0.0399,0.9907,1.68,-0.51,-0.02,Fall
491.22,867,190,291,173,444,150,0.0119,0.0352,1.0205,-1.24,1.27,-0.85,Fall
491.24,901,194,297,157,460,150,0.0506,0.0188,1.0608,-1.72,-0.49,-0.45,Fall
491.26,901,208,313,168,468,159,0.0217,0.0338,0.9999,1.31,1.7,0.51,Fall
491.28,906,216,313,154,444,147,0.0418,-0.0208,1.0467,2.26,0.84,0.33,Fall
491.3,895,168,294,176,465,122,0.0255,0.0094,0.9747,-1.18,0.57,-0.78,Fall
491.32,855,200,340,171,468,155,0.0291,-0.0315,0.9673,0.41,-0.74,-0.02,Fall
491.34,861,171,309,199,500,141,0.0334,0.0096,0.9635,-0.14,-0.18,-0.71,Fall
491.36,897,177,326,189,442,117,0.0599,-0.0489,1.0118,-0.13,1.19,-1.44,Fall
491.38,880,205,313,180,472,143,-0.0063,-0.052,1.0705,1.29,0.29,0.64,Fall
491.4,855,168,298,142,509,144,-0.0313,0.0279,0.9547,2.12,2.18,0.01,Fall
491.42,886,141,309,217,484,159,-0.0165,0.0783,1.0024,-0.74,0.46,-0.5,Fall
491.44,846,188,318,176,508,155,-0.0263,-0.021,0.99,-0.04,0.18,0.14,Fall
491.46,839,187,332,205,475,148,0.028,0.0316,0.9817,0.58,1.24,-0.48,Fall
491.48,843,209,322,215,487,167,0.0391,-0.0276,1.0111,-1.0,-2.33,0.2,Fall
491.5,855,144,343,228,503,139,0.0225,0.0611,1.0164,-0.98,1.04,-0.0,Fall
491.52,852,174,333,254,522,166,-0.0203,0.0137,0.9717,1.32,1.03,0.88,Fall
491.54,871,187,322,205,435,164,0.0343,0.0534,0.9664,2.85,-2.67,0.7,Fall
491.56,858,173,337,231,543,149,0.0415,-0.029,1.0323,-1.99,-0.45,-0.87,Fall
491.58,846,160,313,235,513,129,0.0236,-0.0305,1.0493,1.54,0.08,0.62,Fall
491.6,860,156,328,218,518,141,0.0167,0.0101,1.026,-0.77,1.55,0.54,Fall
491.62,845,148,325,214,492,164,-0.0048,0.0168,1.0568,0.1,-2.37,0.64,Fall
491.64,821,127,327,250,490,194,0.0224,0.0067,0.9539,-1.59,-2.06,-0.1,Fall
491.66,852,129,321,227,528,172,0.0205,-0.0252,0.9242,1.78,0.56,-0.74,Fall
491.68,843,171,363,267,531,163,0.0165,0.0293,0.9979,-2.54,0.96,-0.01,Fall
491.7,854,162,323,231,505,155,0.0676,0.0008,1.005,1.56,-2.09,-1.83,Fall
491.72,800,133,329,239,539,194,0.0146,-0.0032,0.9512,-0.1,2.04,-1.56,Fall
491.74,799,138,343,273,552,158,0.0352,-0.0213,1.0104,-1.67,1.37,0.9,Fall
491.76,819,166,314,281,511,178,0.0811,0.0494,1.0147,1.89,0.25,0.87,Fall
491.78,811,158,340,240,562,143,-0.0205,0.0077,1.005,-1.43,2.48,0.3,Fall
491.8,784,158,331,223,532,166,0.0058,0.0032,1.0146,-1.71,-2.24,-0.52,Fall
491.82,751,154,341,234,590,194,0.0137,0.0047,1.0322,0.72,-0.68,1.17,Fall
491.84,828,134,362,262,554,180,0.0082,0.0209,1.0046,0.42,1.25,-1.47,Fall
491.86,775,160,338,253,571,185,0.0461,-0.0071,1.0181,-1.86,-0.48,0.58,Fall
491.88,748,154,358,258,569,179,0.0392,-0.0083,0.9556,-1.13,-1.17,1.16,Fall
491.9,815,171,386,298,587,150,0.0582,-0.0188,0.9735,2.47,-1.0,0.15,Fall
491.92,836,150,357,270,596,176,0.0322,0.0704,1.0975,-0.46,-0.12,1.81,Fall
491.94,727,169,341,276,560,203,0.0269,-0.0226,0.9271,2.23,-1.37,-0.25,Fall
491.96,799,142,344,308,593,177,-0.0134,-0.0074,1.0324,1.6,-2.52,0.73,Fall
491.98,740,113,362,289,601,185,0.0959,0.0722,1.0566,-0.51,-2.05,0.36,Fall
492.0,773,127,349,305,564,176,0.001,0.035,0.9935,-1.05,1.08,-1.25,Fall
492.02,780,133,356,313,600,173,0.0773,-0.0061,0.9454,-0.66,-0.27,0.45,Fall
492.04,814,147,368,276,580,175,0.0408,-0.0091,0.9754,-0.71,0.36,-0.73,Fall
492.06,776,147,381,312,578,204,-0.0154,-0.0228,0.9842,-1.58,-0.82,-0.54,Fall
492.08,778,128,371,318,613,162,0.0414,-0.0052,1.0361,-0.37,-0.57,1.33,Fall
492.1,781,136,342,308,573,186,-0.0153,0.0381,0.9704,1.27,-0.04,2.18,Fall
492.12,728,118,360,308,591,190,0.0028,0.04,0.9915,-2.6,-1.7,-0.53,Fall
492.14,722,118,378,338,616,159,0.0288,0.041,0.9767,-0.34,-0.34,0.94,Fall
492.16,749,143,354,333,610,190,0.0207,0.0284,1.0903,0.07,2.34,-0.97,Fall
492.18,700,138,353,290,603,193,0.0756,0.0358,1.0694,1.33,1.17,0.57,Fall
492.2,719,113,364,282,595,224,0.0341,0.0387,0.8847,-0.19,0.16,0.17,Fall
492.22,747,127,381,324,618,209,-0.0032,0.0371,1.0508,-1.04,-0.04,0.47,Fall
492.24,712,120,387,326,622,215,-0.012,0.0454,0.9875,-0.15,-0.07,-0.82,Fall
492.26,728,111,375,310,596,173,0.017,0.0435,1.0291,-0.38,1.85,-0.19,Fall
492.28,715,83,359,313,625,194,0.0042,-0.0043,1.0651,-0.62,-3.12,1.22,Fall
492.3,672,132,389,365,649,196,-0.0402,0.0091,0.9873,-1.79,0.06,0.89,Fall
492.32,724,130,353,392,604,175,0.0218,-0.0362,1.0185,-0.01,0.97,-0.36,Fall
492.34,703,135,372,338,614,208,0.0507,0.0119,0.9826,1.03,0.31,-0.34,Fall
492.36,710,109,368,323,593,170,-0.0035,0.4828,1.0382,99.06816952700686,158.4364219813683,0.05,Fall
492.38,699,116,365,368,641,205,-0.0115,0.39890000000000003,0.9882,136.83697161782786,198.53599902694904,1.88,Fall
492.4,735,137,350,350,650,177,0.0542,0.431,1.0342,153.56172897568112,256.9928634217349,-0.63,Fall
492.42,707,108,341,358,656,197,-0.0102,0.45030000000000003,1.1022,114.73097654566875,229.24647153375295,-1.09,Fall
492.44,738,113,389,357,612,189,-0.0235,0.4385,1.0535,88.91924780492312,168.93540590582631,-0.29,Fall
492.46,658,114,383,370,662,205,-0.0187,0.47100000000000003,1.022,134.84801630207133,142.9845939447816,-0.58,Fall
492.48,683,112,394,329,667,206,-0.0057,0.4822,0.965,93.0325990493688,152.55672839976725,0.96,Fall
492.5,711,99,395,350,665,190,-0.0115,0.4345,0.9765,147.91153722552798,197.4788604140722,-0.34,Fall
492.52,698,114,367,379,596,188,0.0394,0.4632,1.0019,120.26973237654292,156.27716692920077,-0.38,Fall
492.54,721,127,391,368,654,171,0.0052,0.4769,1.0002,105.10136195950358,241.53222435412255,0.3,Fall
492.56,700,107,374,379,654,206,0.0338,0.47450000000000003,0.9086,84.90975326732226,142.07055027954738,-0.94,Fall
492.58,665,116,375,359,637,194,0.0059,0.5319,0.9666,137.60904042927643,169.6608927557008,-2.07,Fall
492.6,685,112,406,344,652,184,0.0344,0.4561,1.0002,128.68168081683754,149.3612765489413,0.61,Fall
492.62,682,82,365,374,659,219,0.0386,0.422,0.9462,115.44818433690038,245.57087108229186,0.18,Fall
492.64,689,95,398,343,674,189,0.0608,0.43370000000000003,1.0233,151.73434138918233,149.19230835454897,1.01,Fall
492.66,700,111,384,341,644,193,-0.004,0.4376,1.0721,114.24171389145977,239.8367357297124,-1.32,Fall
492.68,727,117,362,331,661,226,0.0286,0.4683,0.9624,121.86025981784547,252.6838452247425,0.34,Fall
492.7,738,107,387,378,628,204,-0.071,0.4743,1.032,129.619408488017,241.98819596528733,-1.47,Fall
